path,id,relpath,num_frames,height,width,aspect_ratio,fps,resolution,score_aes,text,score_flow,face_id_consistency,face_confidence,face_area_ratio,face_bbox_w,face_bbox_h,face_similarity,face_image_path,face_ref_image_path
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/30944_scene-0.mp4,30944_scene-0,30944_scene-0.mp4,450,1080,1920,0.5625,30.0,2073600,5.39028263092041,"a young woman is the main subject, captured in a dynamic pose on a city street. she is dressed in a vibrant red blouse and black pants, her long dark hair cascading down her shoulders. her hands are playfully placed on her head, adding a sense of movement to the scene. the city street behind her is bustling with activity, filled with people and buildings that blur into the background. the woman's position in the foreground, coupled with the blurred background, creates a sense of depth and focus on her. the overall scene suggests a lively urban environment.",0.8103154301643372,True,[0.840673],0.0097793290803397,119.71844482421876,169.3842315673828,0.6838589,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_358_30944_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_358_30944_scene-0.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/122389_scene-0.mp4,122389_scene-0,122389_scene-0.mp4,450,1080,1920,0.5625,30.0,2073600,5.467110633850098,"a close-up shot of a man in a blue shirt against a gray background. the man appears to be in his middle years and has short, dark hair. he is making a surprised or shocked expression with his mouth open and his hand raised to his chest. the style of the video is a straightforward, candid shot, likely intended to capture a genuine reaction for promotional or informational purposes.",2.0540149211883545,True,[0.88313854],0.0761618825769246,345.4256591796875,457.2019348144531,0.8689573,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_458_122389_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_458_122389_scene-0.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/83863_scene-0.mp4,83863_scene-0,83863_scene-0.mp4,270,1080,1920,0.5625,30.0,2073600,5.361690044403076,"a young woman is the main subject, standing in a shopping mall. she is dressed in a blue dress and holds a white shopping bag in her hand. her hair is styled in loose waves, and she is smiling, suggesting she is enjoying her shopping experience. the mall is bustling with activity, with other shoppers visible in the background. the lighting in the mall is bright, and the colors are vibrant, creating a lively atmosphere. the woman appears to be in the middle of her shopping trip, possibly taking a break to admire her purchases or to rest her feet. the overall scene is a typical representation of a day out shopping.",14.02873706817627,True,[0.9114057],0.0516267802918688,284.8624267578125,375.8069915771485,0.861709,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_470_83863_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_470_83863_scene-0.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/184535_scene-0.mp4,184535_scene-0,184535_scene-0.mp4,390,1080,1920,0.5625,30.0,2073600,5.0649733543396,"a serene moment of a woman practicing yoga in a park. she is seated cross-legged on a grassy area, her body relaxed and at ease. her hands are clasped together in a prayer position, a common gesture in yoga. she is dressed in a white top, which contrasts with the greenery around her. the park is lush and verdant, with trees and bushes filling the background. the sun is shining brightly, casting a warm glow on the scene and highlighting the tranquility of the moment. the woman appears to be in a state of meditation, her eyes closed and her breathing slow and steady. the video is taken from a low angle, looking up at the woman, which adds a sense of depth and perspective to the scene. the woman's position in the center of the frame draws the viewer's attention directly to her, emphasizing the focus and concentration required in yoga practice. overall, the video beautifully encapsulates the peaceful and meditative aspects of yoga, set against the backdrop of nature.",1.922543168067932,True,[0.9021098],0.0204729379007167,181.5873413085937,233.7865829467773,0.93136257,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_531_184535_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_531_184535_scene-0.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/105420_scene-0.mp4,105420_scene-0,105420_scene-0.mp4,450,1080,1920,0.5625,30.0,2073600,5.6717023849487305,"a 3d animated character that appears to be an alien with a humanoid form. the alien has a bald head, large ears, and is wearing a pair of headphones with a microphone. it is standing in front of a glowing blue circular emblem with a white triangle in the center. the background is a dark blue with a grid pattern and illuminated by bright white lights. the overall style of the video is futuristic and electronic, with a focus on the character and the emblem.",32.330665588378906,True,[0.7955911],0.0576874713600975,297.327392578125,402.3199462890625,0.7245213,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_659_105420_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_659_105420_scene-0.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/149109_scene-0.mp4,149109_scene-0,149109_scene-0.mp4,450,1080,1920,0.5625,30.0,2073600,6.153593063354492,"a captivating scene of a woman's face, which is the central focus. the face is adorned with leaves, adding a touch of nature to the composition. the woman's eyes, a striking shade of blue, are the most prominent feature. the background is a serene body of water, with a rocky shore visible in the distance. the overall color palette of the video is dominated by shades of blue and green, creating a calming and peaceful atmosphere. the video appears to be a digital artwork, showcasing the artist's skill in blending elements of nature with human features. the woman's face, with its detailed features and the leaves, is the main subject of the video. the background, while beautiful, serves to highlight the woman's face, making it the focal point of the composition. the relative positions of the objects are such that the woman's face is centrally located, with the background elements positioned around it.",0.0074236853979527,True,[0.70087975],0.4254677725792274,830.9651489257812,1061.7171783447266,0.8307134,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_676_149109_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_676_149109_scene-0.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/62825_scene-0.mp4,62825_scene-0,62825_scene-0.mp4,450,1080,1920,0.5625,30.0,2073600,5.317188262939453,"a black and white close-up shot of a person's hands gently cradling a mannequin head. the mannequin has a neutral expression and is wearing a pair of sunglasses. the person's hands are visible, with their fingers gently resting on the mannequin's cheeks. the background is blurred, but it appears to be an indoor setting with soft lighting. the style of the video is artistic and intimate, focusing on the interaction between the person's hands and the mannequin head.",0.8732050061225891,True,[0.62936217],0.3388468252598088,824.4421997070312,852.2523193359375,0.95937884,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_724_62825_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_724_62825_scene-0.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/124363_scene-0.mp4,124363_scene-0,124363_scene-0.mp4,450,1080,1920,0.5625,30.0,2073600,5.758347988128662,"a 3d animation featuring a woman dressed in ancient egyptian attire. she is wearing a headdress, a necklace, and a dress with gold and red accents. the woman is standing in front of a golden throne with a sphinx and a dog statue on either side. the throne is set against a backdrop of hieroglyphics and an video of a sun. the woman is holding a staff in her right hand and is pointing with her left hand. the lighting in the scene is warm, with a golden glow illuminating the woman and the throne. the overall style of the animation is realistic with attention to detail in the textures and colors.",0.0071192034520208,True,[0.71150947],0.1064235306936232,416.9894409179688,529.2216339111328,0.9661687,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_804_124363_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_804_124363_scene-0.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/156277_scene-0.mp4,156277_scene-0,156277_scene-0.mp4,150,1080,1920,0.5625,30.0,2073600,4.956273078918457,"a 3d animated character that resembles a baby with exaggerated features. the character has large, expressive eyes, a small nose, and a wide smile. it has a round head, a small tuft of hair on top, and is wearing a white diaper. the character is standing against a plain blue background and appears to be dancing or performing a playful gesture with its arms outstretched and hands clenched into fists. the character's skin is a light shade, and it has a cheerful expression on its face. the style of the animation is cartoonish and simplistic, with a focus on the character's movements and expressions.",1.244820237159729,True,[0.7449764],0.0262037639697721,212.2628173828125,255.9851303100586,0.8696411,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_853_156277_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_853_156277_scene-0.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/202718_scene-0.mp4,202718_scene-0,202718_scene-0.mp4,263,1080,1946,0.5549845837615622,30.0,2101680,6.826259613037109,"a close-up of a person's face, likely a young adult with fair skin and blonde hair. the individual is wearing a pair of headphones with a microphone attached, which are colored in shades of gray and orange. the headphones are positioned over the ears, covering them partially. the person's eyes are looking directly at the camera, and their expression is neutral. the style of the video is a realistic photograph with a shallow depth of field, highlighting the person's face and the headphones.",1.2675849199295044,True,[0.81779516],0.3493143528846853,761.8783569335938,963.601318359375,0.8880105,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_854_202718_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_854_202718_scene-0.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/130835_scene-2.mp4,130835_scene-2,130835_scene-2.mp4,120,1080,1920,0.5625,30.0,2073600,6.002716064453125,"a dynamic and colorful animation featuring a group of characters in a futuristic setting. the characters are predominantly female, each with distinctive hair colors and styles, and they are dressed in a mix of casual and military-style clothing. some characters are holding guns, suggesting they are part of a combat unit. the setting appears to be an urban environment, with a bridge and a tunnel visible in the background. the bridge is adorned with neon lights, and the tunnel is illuminated by a greenish glow. the characters are standing on a wet surface, possibly after a rain, and there are puddles scattered around them. the animation is rich in detail, with a high level of movement and action. the characters are in various poses, some are walking, while others are standing still, and a few are in dynamic poses that suggest movement. the colors are vibrant, with a lot of red, blue, and green hues, which add to the futuristic feel of the scene.",0.0536745563149452,True,[0.7140984],0.0115878960587535,144.658935546875,166.1056137084961,0.9805205,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_901_130835_scene-2.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_901_130835_scene-2.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/172170_scene-0.mp4,172170_scene-0,172170_scene-0.mp4,330,1080,1920,0.5625,30.0,2073600,5.469047546386719,"a man in a business setting, wearing a blue jacket over a white shirt and a tie. he is holding a tablet and appears to be interacting with it, possibly reviewing or analyzing data. surrounding him is a digital interface with floating blue and white lines and dots, suggesting a network or connectivity theme. the background is blurred but seems to be an office environment. the man is looking at the camera with a slight smile, and the overall tone of the video is professional and technologically oriented.",2.93544340133667,True,[0.84184986],0.0488668906815166,285.41650390625,355.0263671875,0.73535585,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_918_172170_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_918_172170_scene-0.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/27721_scene-0.mp4,27721_scene-0,27721_scene-0.mp4,205,1080,1920,0.5625,30.0,2073600,5.576404571533203,"a 3d animated character, a man dressed in a black suit and a yellow hard hat, standing against a white background. he is giving a thumbs-up gesture with his right hand. the character has a friendly and approachable expression on his face. the style of the animation is cartoonish and simplistic, with a focus on clear and bold colors. the overall impression is that of a positive and encouraging message.",0.3065713346004486,True,[0.864463],0.0191934117798101,169.90948486328125,234.2391815185547,0.84524554,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_1023_27721_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_1023_27721_scene-0.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/172528_scene-0.mp4,172528_scene-0,172528_scene-0.mp4,450,1080,1920,0.5625,30.0,2073600,5.8741888999938965,"a 3d animation of a humanoid robot with a predominantly white and blue color scheme. the robot has a sleek, futuristic design with a shiny metallic finish. it has a large, glowing blue sphere in the center of its chest, which appears to be a power source or a core component. the robot's head is bald, and it has a pair of glowing eyes that are looking directly at the viewer. the robot's right hand is raised, with the index finger extended, as if it is pointing or gesturing towards something. the robot's left hand is resting on a table or a surface that is not fully visible in the frame. the background is a dark blue gradient, which provides a stark contrast to the robot's lighter color. the style of the animation is realistic with a focus on the robot's details and the interplay of light and shadow. the overall composition of the video suggests a scene of a robot in a laboratory or a futuristic setting, possibly engaged in a task or a conversation.",3.326503276824951,True,[0.78762424],0.0401305287034348,255.78253173828125,325.3336486816406,0.90989876,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_1089_172528_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_1089_172528_scene-0.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/202600_scene-0.mp4,202600_scene-0,202600_scene-0.mp4,320,1080,1920,0.5625,30.0,2073600,6.777477264404297,"an animated scene of a young girl standing in the rain. she is wearing a blue jacket and holding an umbrella. the setting is a traditional japanese street at night, with rain pouring down and illuminated lanterns casting a warm glow on the wet pavement. the girl is looking to the side, and her expression is one of contemplation. the background features traditional japanese architecture, including wooden buildings and signs with japanese characters. the overall atmosphere of the video is serene and reflective, capturing the beauty of a rainy night in a japanese town.",0.0109302029013633,True,[0.789314],0.0214907063484007,188.7265625,236.1253662109375,0.95046175,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_1100_202600_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_1100_202600_scene-0.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/57916_scene-32.mp4,57916_scene-32,57916_scene-32.mp4,60,1080,1920,0.5625,30.0,2073600,5.334840297698975,"a cozy scene set in a living room, bathed in the warm glow of a fireplace. the room is adorned with christmas decorations, including a christmas tree and a santa claus figurine, adding to the festive atmosphere. in the center of the room, an elderly man is comfortably seated in a chair, engrossed in reading a newspaper. he is dressed in a red and white striped shirt, a classic santa claus outfit, complete with a santa hat. his glasses rest on his nose as he reads, suggesting a quiet moment of relaxation. the fireplace, the heart of the room, is lit, casting a warm light that dances on the walls and furniture. the room is filled with various objects, each with its own story to tell. a clock on the wall ticks away, marking the passage of time. a vase sits on a table, perhaps holding a bouquet of flowers. a book lies on a table, waiting to be picked up and read. the room is a snapshot of a peaceful moment, a quiet corner of the world where time seems to stand still.",21.168865203857425,True,[0.7222613],0.1789187466604261,553.3510131835938,670.47119140625,0.7566754,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_1204_57916_scene-32.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_1204_57916_scene-32.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/44648_scene-0.mp4,44648_scene-0,44648_scene-0.mp4,270,1080,1920,0.5625,30.0,2073600,5.102457046508789,"a close-up shot of a woman making a ""shh"" gesture with her hand. she has short, dark hair and is wearing a black tank top. the background is a solid black color, providing a stark contrast to her face and the action she is performing. the lighting is even, with no harsh shadows, and the focus is sharp, highlighting the details of her facial expression and the movement of her hand. the style of the video is simple and direct, with a clear emphasis on the woman's action and expression.",0.741685152053833,True,[0.79589075],0.1170775417902607,409.3536987304688,593.0616760253906,0.8297434,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_1273_44648_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_1273_44648_scene-0.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/181954_scene-0.mp4,181954_scene-0,181954_scene-0.mp4,450,1080,1920,0.5625,30.0,2073600,6.45236873626709,"a tranquil scene of a buddhist monk meditating under a full moon. the monk is seated cross-legged on a rock, dressed in traditional orange robes, and his hands are resting on his knees in a meditative pose. his eyes are closed, and he appears to be in a state of deep concentration. the setting is a serene body of water, possibly a lake or a river, with the moon reflecting off its surface. the monk is surrounded by the natural beauty of the environment, with trees and foliage visible in the background. the sky is a deep blue, suggesting it's nighttime, and the moon is full and bright, casting a soft glow on the scene. the overall atmosphere of the video is peaceful and serene, capturing a moment of quiet reflection and spiritual practice. the use of color, light, and sound creates a sense of calm and tranquility, inviting the viewer to pause and reflect on their own inner peace and mindfulness.",0.012981429696083,True,[0.85367984],0.0030662061203232,66.17779541015625,96.0758056640625,0.9753658,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_1315_181954_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_1315_181954_scene-0.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/47813_scene-0.mp4,47813_scene-0,47813_scene-0.mp4,450,1080,1920,0.5625,30.0,2073600,4.897764205932617,"a portrait-style shot of a young woman standing outdoors. she is smiling and looking directly at the camera with a relaxed posture. the woman has short, dark hair and is wearing a white sleeveless top with a v-neckline and black pants with large, round buttons. the background is blurred but appears to be a street scene with a car and a building, suggesting an urban setting. the lighting suggests it might be late afternoon or early evening, as the shadows are soft and the light is warm. the style of the video is a casual, candid portrait, possibly for a personal or professional profile.",0.364109605550766,True,[0.908461],0.0180257178240628,175.17144775390625,213.38025665283203,0.83444405,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_1394_47813_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_1394_47813_scene-0.mp4.jpg
/mnt/ddn/sora/data/pixabay/scene_cut/data/split-0/141100_scene-0.mp4,141100_scene-0,141100_scene-0.mp4,420,1080,1920,0.5625,30.0,2073600,5.91684103012085,"a 3d animation featuring a fantasy scene. in the center of the video, there is a female character with long blonde hair and a fair complexion. she is wearing a long, flowing dress that is predominantly purple with white and blue accents. the dress has a high collar and long sleeves, and she is also wearing a crown on her head. in her right hand, she holds a staff with a blue gem at the top. the character is standing on a grassy area with pink flowers, and there are trees with red leaves in the background. the lighting suggests it is either dawn or dusk, with warm hues illuminating the scene. the character is looking towards the viewer with a serene expression. the background is filled with a misty atmosphere, and there are silhouettes of trees and a large rock formation. the overall style of the animation is detailed and realistic, with a focus on fantasy elements.",1.1392130851745603,True,[0.76379114],0.0008682256310108,36.4754638671875,49.35791015625,0.7563607,/mnt/ddn/sora/data/pixabay/scene_cut_first_frame/split-0/frame_1401_141100_scene-0.mp4.jpg,/mnt/ddn/sora/data/pixabay/scene_cut_last_frame/split-0/ref_frame_1401_141100_scene-0.mp4.jpg
